2theta	Intensity	2theta	Intensity	2theta	Intensity	2theta	Intensity	2theta	Intensity	2theta	Intensity	2theta	Intensity
26.4258868	78.42531175050766	26.4258868	25.22276870086779	26.4258868	26.745565053483176	26.4258868	10.55389229071534	26.4258868	71.80591168790272	26.4258868	9.630412584814621	26.4258868	28.140844886423906
26.46935256	66.46772237721893	26.46935256	56.014639637619155	26.46935256	38.60972105659329	26.46935256	63.391644055519464	26.46935256	57.74347183271459	26.46935256	25.44657719589668	26.46935256	37.106773396720996
26.51281832	60.51073909648579	26.51281832	104.81125188916911	26.51281832	32.47838313126721	26.51281832	48.2335991584996	26.51281832	74.68148428364805	26.51281832	50.27125225094278	26.51281832	42.079462741268685
26.55628408	87.55436044799683	26.55628408	85.61264046952118	26.55628408	48.351571135164875	26.55628408	29.079794882361057	26.55628408	66.61996457143835	26.55628408	9.104470232330641	26.55628408	16.05889987479884
26.59974984	66.59858497144049	26.59974984	88.41884096637358	26.59974984	72.22930439974897	26.59974984	36.93026988444126	26.59974984	71.55892980261854	26.59974984	38.946261448440055	26.59974984	31.04507030197408
26.6432156	135.64341120650522	26.6432156	115.22988949269046	26.6432156	83.11160173680418	26.6432156	66.78506423768795	26.6432156	48.49839867442063	26.6432156	38.79665402579485	26.6432156	9.037958085071182
26.68668136	88.68883769287959	26.68668136	60.04582270532836	26.68668136	56.998481425398666	26.68668136	67.64421940085685	26.68668136	84.43839139654449	26.68668136	54.655673904173455	26.68668136	20.03754585445847
26.73014712	63.73486297025207	26.73014712	73.86667777895917	26.73014712	60.889961217937696	26.73014712	53.50777819988525	26.73014712	77.37892975821308	26.73014712	17.52334482950755	26.73014712	39.043814816744884
26.77361288	68.78148557831113	26.77361288	75.69249239489426	26.77361288	28.786058329919058	26.77361288	50.3757848092655	26.77361288	87.32003707229308	26.77361288	23.399688350156794	26.77361288	45.05674476455886
26.81707864	110.8287040567453	26.81707864	53.523304752260344	26.81707864	39.68678944272705	26.81707864	25.248284733418586	26.81707864	65.26173815666846	26.81707864	10.284723811262666	26.81707864	27.07631408749137
26.8605444	86.87651694524314	26.8605444	43.359153530746596	26.8605444	38.59217069897585	26.8605444	35.12532479924357	26.8605444	8.204059308163437	26.8605444	39.178468351779884	26.8605444	48.10249978001218
26.90401016	44.924922783493	26.90401016	69.20007788687934	26.90401016	55.50221769412764	26.90401016	-3.993046866234181	26.90401016	35.14702833979538	26.90401016	46.08093690022724	26.90401016	4.1352774547411855
26.94747592	68.97392011118347	26.94747592	36.046117439120906	26.94747592	56.41694548347749	26.94747592	18.893219104532363	26.94747592	53.09067446901611	26.94747592	29.992142172999593	26.94747592	13.174621351295968
26.99094168	68.023507468003	26.99094168	33.89731226786961	26.99094168	21.33636856911488	26.99094168	60.78417334568894	26.99094168	30.03502838849238	26.99094168	89.91209467105	26.99094168	-15.779495650436843
27.03440744	74.07368339364012	27.03440744	40.753702878206866	27.03440744	10.260500904580283	27.03440744	27.67986772817767	27.03440744	73.9801221990507	27.03440744	28.840802679482294	27.03440744	4.272897978778815
27.0778732	58.12444642778337	27.0778732	16.615330158918994	27.0778732	29.189355884154963	27.0778732	51.580355270330074	27.0778732	24.925989368699106	27.0778732	-6.221727734136948	27.0778732	11.331772429402804
27.12133896	72.1757951101211	27.12133896	8.482235438376563	27.12133896	62.122946346120614	27.12133896	31.48569017512	27.12133896	0.8726647475283471	27.12133896	40.72450727987234	27.12133896	34.39709656871844
27.16480472	74.22772798034197	27.16480472	69.35446040257801	27.16480472	20.0612845625148	27.16480472	51.395927778009536	27.16480472	44.82018451928309	27.16480472	16.679509353885805	27.16480472	26.468837948748728
27.20827048	60.28024357813442	27.20827048	44.23204709514965	27.20827048	-12.995617754815441	27.20827048	26.31112453204787	27.20827048	26.768586167834314	27.20827048	9.643277903614944	27.20827048	37.546962820924705
27.25173624	89.33334044318684	27.25173624	3.1150379098950793	27.25173624	10.952250530885237	27.25173624	37.23133794081605	27.25173624	18.717908484629902	27.25173624	2.615810129154852	27.25173624	31.631436149589604
27.295202	62.387017115187916	27.295202	45.00347550883879	27.295202	16.904899986402768	27.295202	64.15662649882233	27.295202	51.66819149791411	27.295202	47.59710101766177	27.295202	19.72222162224341
27.33866776	85.44127213382598	27.33866776	6.897402889281409	27.33866776	13.862340600171763	27.33866776	32.08704974365628	27.33866776	16.619476450375828	27.33866776	16.58714334539036	27.33866776	-7.180718332529182
27.38213352	69.49610403878964	27.38213352	74.79686327949156	27.38213352	35.82458178134419	27.38213352	49.022668188933494	27.38213352	33.57180580287388	27.38213352	47.585927680778696	27.38213352	-3.0774225345813875
27.42559928	53.5515113697673	27.42559928	46.70190019085993	27.42559928	19.79163235233881	27.42559928	80.96354321998751	27.42559928	70.52522314130476	27.42559928	28.593442388813855	27.42559928	28.032068961765503
27.46906504	54.60749266644754	27.46906504	57.61255728378882	27.46906504	15.763500548841137	27.46906504	62.90973710132039	27.46906504	30.479773198954376	27.46906504	24.6096736347572	27.46906504	-2.852285116911048
27.5125308	88.66404646851882	27.5125308	53.5288784570991	27.5125308	11.740194016078192	27.5125308	55.86131294680035	27.5125308	32.43550180434397	27.5125308	59.63460538938307	27.5125308	43.26947275130067
27.55599656	80.72117131566961	27.55599656	54.45090777352442	27.55599656	35.7217198013679	27.55599656	38.81833468240893	27.55599656	48.39245580672434	27.55599656	54.66821943433388	27.55599656	-1.6027011014522259
27.59946232	71.77886574758838	27.59946232	60.378689370304244	27.59946232	25.708084351325112	27.59946232	37.78086696428454	27.59946232	33.35068310587815	27.59946232	63.71049536823193	27.59946232	4.5311484797856565
27.64292808	38.837128303963766	27.64292808	53.312267518788474	27.64292808	24.699293505342382	27.64292808	59.74897512656844	27.64292808	26.310232585064682	27.64292808	26.761410613431508	27.64292808	-13.329024509061242
27.68639384	54.895957524484146	27.68639384	65.2516865722834	27.68639384	20.695352505834478	27.68639384	67.72272520375645	27.68639384	35.271154021612915	27.68639384	53.82094042346944	27.68639384	21.81673278333608
27.7298596	62.95535194883806	27.7298596	76.19699091389765	27.7298596	90.69626597216137	27.7298596	18.702183796588542	27.7298596	44.23349815397671	27.7298596	52.889057890050026	27.7298596	42.96837207814667
27.77332536	52.01531011671389	27.77332536	81.14822488203635	27.77332536	23.70203790901013	27.77332536	101.68741809440053	27.77332536	19.19731652527264	27.77332536	71.96573395276573	27.77332536	15.125843986403083
27.81679112	55.075830567800324	27.81679112	72.10543288961043	27.81679112	75.71267170173832	27.81679112	49.67849577826655	27.81679112	19.16266153543404	27.81679112	27.050937406896992	27.81679112	32.28909801738325
27.86025688	103.13691184178575	27.86025688	55.0686592079698	27.86025688	12.728170114511329	27.86025688	61.675484991196754	27.86025688	39.12958635925463	27.86025688	31.144634913598566	27.86025688	11.458082602824902
27.90372264	48.198552478358664	27.90372264	85.03794801905741	27.90372264	32.74853527446993	27.90372264	95.67845425618088	27.90372264	35.09814487188271	27.90372264	64.24679100973663	27.90372264	23.63274510996405
27.9471884	68.26075101720758	27.9471884	61.01334340050806	27.9471884	48.77376868383743	27.9471884	101.68747249108947	27.9471884	32.06839168607405	27.9471884	71.35736811865718	27.9471884	-9.186968143563831
27.99065416	86.32350599802095	27.99065416	110.99488927349438	27.99065416	56.80387120129325	27.99065416	96.70260887456334	27.99065416	70.04038201063088	27.99065416	89.47632656182759	27.99065416	-16.001111868303383
28.03411992	91.38681596048738	28.03411992	94.98262929841866	28.03411992	35.83884304476686	28.03411992	85.72393281621135	28.03411992	65.01417168020419	28.03411992	68.60362457001247	28.03411992	12.190258210524803
28.07758568	72.45067944429519	28.07758568	168.97660696431984	28.07758568	28.878683787712532	28.07758568	83.75151393425858	28.07758568	35.98981708078793	28.07758568	79.7392182957301	28.07758568	30.38708537165064
28.12105144	67.51509498913313	28.12105144	141.9768654473125	28.12105144	26.923392349796075	28.12105144	86.78542195868886	28.12105144	37.96737511246613	28.12105144	102.8830618267566	28.12105144	32.58931191498402
28.1645172	77.58006113468943	28.1645172	220.98344761058678	28.1645172	30.972966999688822	28.1645172	154.82572665673888	28.1645172	67.94690310745648	28.1645172	130.0351071991645	28.1645172	22.79687917884428
28.20798296	59.64557642065273	28.20798296	207.99639595225443	28.20798296	52.02740534109779	28.20798296	151.87249784034884	28.20798296	69.92845881520918	28.20798296	137.19530441140887	28.20798296	7.0097275613806005
28.25144872	62.71163938671154	28.25144872	296.01575259044756	28.25144872	36.086704319284934	28.25144872	195.9258052544037	28.25144872	65.91210037260464	28.25144872	176.3636014388794	28.25144872	27.22779653128225
28.29491448	53.778248572554276	28.29491448	305.0415592111646	28.29491448	51.15086020616599	28.29491448	247.98571849477685	28.29491448	53.89788619964531	28.29491448	201.53994424880148	28.29491448	43.4510246538556
28.33838024	92.8454025178695	28.33838024	414.0738570086657	28.33838024	93.21986860682972	28.33838024	326.05230703068173	28.33838024	89.88587498455456	28.33838024	275.7242768169999	28.33838024	43.67934960592527
28.381846	117.91309976234567	28.381846	468.1126866854726	28.381846	76.29372444091149	28.381846	332.1256400407592	28.381846	112.87612565397433	28.381846	336.9165411422182	28.381846	38.912708190269655
28.42531176	194.98133884567122	28.42531176	557.158088362962	28.42531176	164.37242195563175	28.42531176	418.2057864130775	28.42531176	141.86869722395352	28.42531176	432.1166772647448	28.42531176	118.15103636449192
28.46877752	229.0501183075348	28.46877752	628.2101015664637	28.46877752	231.45595470530697	28.46877752	567.292814692978	28.46877752	195.86364890425614	28.46877752	497.32462328236215	28.46877752	193.39426924847055
28.51224328	360.1194366876248	28.51224328	553.2687651805579	28.51224328	341.5443155560062	28.51224328	633.386792934064	28.51224328	341.86103991209677	28.51224328	529.5403153687403	28.51224328	270.6423411522991
28.55570904	317.18929252562975	28.55570904	525.3341174192726	28.55570904	391.6374966790319	28.55570904	656.4877887429038	28.55570904	419.86092948704174	28.55570904	546.7636877919467	28.55570904	346.89518559072155
28.5991748	315.2596843612381	28.5991748	524.4061957515776	28.5991748	409.73548954905726	28.5991748	556.5958691151181	28.5991748	375.86337680905274	28.5991748	528.9946729321418	28.5991748	372.15273530082766
28.64264056	150.3306107341385	28.64264056	421.48503687903275	28.64264056	295.83828493108757	28.64264056	515.7111004204789	28.64264056	262.86844096868447	28.64264056	450.23320130218417	28.64264056	248.41492226859543
28.68610632	99.40207018401924	28.68610632	339.570676691085	28.68610632	147.9458728888423	28.68610632	415.8335483731071	28.68610632	161.8761808851283	28.68610632	398.4792015671883	28.68610632	221.68167774099845
28.72957208	132.47406125056887	28.72957208	292.66315022036423	28.72957208	105.05824277078517	28.72957208	384.96327783775723	28.72957208	119.88665530621222	28.72957208	304.73260056408253	28.72957208	100.95293224742625
28.77303784	118.54658247347595	28.77303784	286.7624915905296	28.77303784	74.17538320733019	28.77303784	302.10035291922486	28.77303784	93.89992267429045	28.77303784	286.9933233232623	28.77303784	75.22861562483001
28.8165036	81.61963239242897	28.8165036	131.8687339939176	28.8165036	89.29728211084165	28.8165036	211.24483675372994	28.8165036	93.91604116349629	28.8165036	182.26129308954478	28.8165036	50.5086570275015
28.85996936	62.693209547116425	28.85996936	137.98190962448706	28.85996936	72.42392667004623	28.85996936	215.39679153126872	28.85996936	37.93506853073052	28.85996936	165.53643134452068	28.85996936	36.79298495734099
28.90343512	62.767312477226795	28.90343512	141.10204962566485	28.90343512	30.555303338857073	28.90343512	148.55627839875615	28.90343512	49.95706215291432	28.90343512	169.81865782797468	28.90343512	43.08152727689583
28.94690088	101.84193972244847	28.94690088	59.229184075444834	28.94690088	33.69139784661837	28.94690088	162.7233573855201	28.94690088	31.982078892878803	28.94690088	118.10789056081921	28.94690088	57.37421123264346
28.99036664	75.9170898224701	28.99036664	51.36334191188206	28.99036664	46.832195173890966	28.99036664	97.89808735859788	28.99036664	43.01017511426619	28.99036664	87.4040458693089	28.99036664	27.6709634750149
29.0338324	72.99276131698016	29.0338324	41.50455094054331	29.0338324	43.97767957014747	29.0338324	74.08052588117516	29.0338324	11.041406607023987	29.0338324	77.70703840739225	29.0338324	-2.0282899229788427
29.07729816	60.06895274566705	29.07729816	19.652837707847254	29.07729816	29.12783453980245	29.07729816	57.27072924238837	29.07729816	6.075828453294548	29.07729816	57.01678118197378	29.07729816	36.276376555673664
29.12076392	58.14566264821943	29.12076392	26.8082275532185	29.12076392	46.28264282917388	29.12076392	32.468752300862434	29.12076392	19.113495131723198	29.12076392	48.333185577012046	29.12076392	-9.41511210566398
29.16422968	54.22288956432561	29.16422968	48.97074443772425	29.16422968	14.442086438590366	29.16422968	61.674648484710815	29.16422968	39.154460286490234	29.16422968	55.656161378432444	29.16422968	-8.102831440046543
29.20769544	51.30063203367416	29.20769544	18.14041107073416	29.20769544	37.6061466130779	29.20769544	25.88846968722737	29.20769544	27.198776839069637	29.20769544	39.98561679962222	29.20769544	16.213142525404578
29.2511612	50.37888859595364	29.2511612	9.317248678952353	29.2511612	11.774803831183988	29.2511612	35.11026617002881	29.2511612	63.24649678706339	29.2511612	58.321458508322394	29.2511612	30.532733290921783
29.29462696	31.457657790852494	29.29462696	25.501277095824378	29.29462696	21.94803781056561	29.29462696	29.340086570505264	29.29462696	31.29767130105904	29.29462696	61.66359165165704	29.29462696	20.855863902717715
29.33809272	63.53693815805923	29.33809272	33.69251470938315	29.33809272	62.12582750519522	29.33809272	14.57797772300637	29.33809272	12.352350493661675	29.33809272	85.01191988360733	29.33809272	-0.8175430255943184
29.38155848	46.616728237262265	29.38155848	-4.1090216718615125	29.38155848	30.30815109325357	29.38155848	22.8239847184459	29.38155848	53.410583538703236	29.38155848	37.36634539236911	29.38155848	21.51243471074838
29.42502424	81.69702656815019	29.42502424	23.09668318107714	29.42502424	-2.5050140200763167	29.42502424	18.07815071058667	29.42502424	72.47241849242857	29.42502424	36.726768927594094	29.42502424	16.845718923956042
29.46849	32.77783169041146	29.46849	12.309642947465079	29.46849	24.6863087918029	29.46849	28.340516916040542	29.46849	11.537902338198933	29.46849	53.0930898287952	29.46849	17.182231056503838
29.51195576	38.85914214373457	29.51195576	8.52986966744055	29.51195576	27.882095376902896	29.51195576	47.611122614268425	29.51195576	41.60708085983208	29.51195576	27.465206053169823	29.51195576	5.521892203483617
29.55542152	41.940956467808064	29.55542152	30.757373578101294	29.55542152	41.082320803718346	29.55542152	29.890004849557045	29.55542152	55.67999861179999	29.55542152	20.843014205052896	29.55542152	10.86462313123036
29.59888728	37.02327320232044	29.59888728	49.99216326251616	29.59888728	43.28695934539445	29.59888728	32.17719868433869	29.59888728	-12.243301110573498	29.59888728	27.22640956432224	29.59888728	-3.7896557003260796
29.64235304	33.10609088696009	29.64235304	36.23424554541697	29.64235304	13.495984491834122	29.64235304	15.472736796859863	29.64235304	9.837223676733288	29.64235304	73.61528611736503	29.64235304	-21.441024116706217
29.6858188	16.189408061415577	29.6858188	38.48362537398924	29.6858188	22.70936893572815	29.6858188	1.776649689797523	29.6858188	25.921613571934017	29.6858188	-2.9904634147496836	29.6858188	13.910437790211176
29.72928456	63.27322326537541	29.72928456	8.740305847674506	29.72928456	4.927084580937105	29.72928456	47.088965481642845	29.72928456	50.009907705477985	29.72928456	36.409052455161145	29.72928456	29.264649685937798
29.77275032	79.35753503852814	29.77275032	5.004288218170302	29.77275032	13.149102534109431	29.77275032	4.409709891800048	29.77275032	60.1021438220065	29.77275032	18.81372401147746	29.77275032	3.6215310157275553
29.81621608	52.442341920562086	29.81621608	35.27557171061625	29.81621608	48.375393095368224	29.81621608	8.738906106475952	29.81621608	68.19835804193428	29.81621608	47.22344036453069	29.81621608	23.9810010162181
29.85968184	102.52764245116589	29.85968184	-0.44584637209783295	29.85968184	6.605925773212391	29.85968184	23.07657479358113	29.85968184	51.29858505516461	29.85968184	14.638089484597003	29.85968184	11.342978748027122
29.9031476	61.613435170028026	29.9031476	23.840029291063445	29.9031476	13.840669265890199	29.9031476	-0.5772659568747258	29.9031476	56.40285780816487	29.9031476	59.05755823321306	29.9031476	54.70738311344746
29.94661336	68.69971861683698	29.94661336	45.133191875368254	29.94661336	3.0795914688498556	29.94661336	41.777399218205574	29.94661336	34.511207652978214	29.94661336	52.48173239181415	29.94661336	21.074132867623007
29.99007912	73.78649133128118	29.99007912	17.433632529526847	29.99007912	40.322659465426284	29.99007912	-6.859416985388634	29.99007912	45.62366419821194	29.99007912	61.91049669875429	29.99007912	21.443146657664215
30.03354488	92.87375185304927	30.03354488	53.74134025648226	30.03354488	34.56983953801699	30.03354488	33.512295237306716	30.03354488	42.7402553388398	30.03354488	21.343734879108524	30.03354488	39.8143430254421
30.07701064	67.96149872182966	30.07701064	12.056301928311484	30.07701064	55.82109715504356	30.07701064	4.89254293454087	30.07701064	13.861007166795048	30.07701064	31.781329678433394	30.07701064	57.18764043925319
30.1204764	65.04973047731082	30.1204764	52.37850218191733	30.1204764	34.07639697653957	30.1204764	31.28133015942967	30.1204764	63.98594392626694	30.1204764	41.22316289559603	30.1204764	31.56295731523994
30.16394216	72.13844565918129	30.16394216	77.70792343392958	30.16394216	39.33570283924945	30.16394216	55.678658089164855	30.16394216	60.11508802860192	30.16394216	78.66911541606896	30.16394216	55.94021202670399
30.20740792	102.22764280712951	30.20740792	51.04454585090269	30.20740792	62.59897778456815	30.20740792	82.0845247716943	30.20740792	100.24845985858849	30.20740792	108.11906724685468	30.20740792	93.3193229404277
30.25087368	101.31732046084403	30.25087368	87.3883473046123	30.25087368	72.86618402128823	30.25087368	68.4989252598325	30.25087368	124.38607799797467	30.25087368	75.57289754908197	30.25087368	107.70020842412475
30.29433944	180.4074771600133	30.29433944	118.73930335715403	30.29433944	106.13728295540221	30.29433944	132.9218513579408	30.29433944	130.5279588976424	30.29433944	127.03048467246481	30.29433944	134.08278687717382
30.3378052	205.49811144432587	30.3378052	187.09738714173426	30.3378052	189.41223517333873	30.3378052	193.3532918454448	30.3378052	167.6741170415204	30.3378052	179.4917061918568	30.3378052	122.46697673993174
30.38127096	196.5892218534702	30.38127096	240.46256954148402	30.38127096	167.69100045500107	30.38127096	212.7932321043054	30.38127096	216.82456481247357	30.38127096	165.95643893914894	30.38127096	191.85269653098646
30.42473672	275.6808069271348	30.42473672	265.83481886163344	30.42473672	219.9735377458275	30.42473672	252.24165431273377	30.42473672	253.9793125221055	30.42473672	264.4245590400569	30.42473672	190.23986484622571
30.46820248	303.7728652050082	30.46820248	305.21410114243616	30.46820248	210.2598051940442	30.46820248	296.69853723657525	30.46820248	314.1383683362525	30.46820248	248.89594194834717	30.46820248	273.6284003960899
30.51166824	321.8653952267789	30.51166824	361.6003798611461	30.51166824	370.54976012645074	30.51166824	316.16385633361733	30.51166824	332.3017382302802	30.51166824	339.3704624830898	30.51166824	356.01822202140454
30.555134	374.9583955321352	30.555134	376.99361602142443	30.555134	328.84335905959614	30.555134	331.63758360457814	30.555134	374.46942595928124	30.555134	374.8479948614877	30.555134	391.4092487064189
30.59859976	384.0518646607659	30.59859976	428.39376810863604	30.59859976	362.1405576941908	30.59859976	332.11968745899594	30.59859976	401.6414330580752	30.59859976	376.3284127370607	30.59859976	398.80139961047087
30.64206552	287.14580115235935	30.64206552	355.8007920898496	30.64206552	300.4413109151066	30.64206552	344.61013298345006	30.64206552	300.81775887101105	30.64206552	313.81158923480325	30.64206552	320.1945940791628
30.68553128	324.240203546604	30.68553128	283.21464138403525	30.68553128	287.7455728044153	30.68553128	310.1088815392295	30.68553128	193.9984002986472	30.68553128	300.29739698843696	30.68553128	330.58875166485075
30.72899704	234.33507038318834	30.72899704	168.63526687696566	30.72899704	223.05329663393803	30.72899704	263.61589091134465	30.72899704	175.1833520659726	30.72899704	205.7857081741713	30.72899704	289.9837921564466
30.7724628	188.43040020180098	30.7724628	102.06261671259989	30.7724628	196.36443485965736	30.7724628	225.13111529362595	30.7724628	172.37260645418576	30.7724628	165.27639455005192	30.7724628	156.37963557848695
30.81592856	174.52619154213036	30.81592856	102.49663669541468	30.81592856	134.67893914406903	30.81592856	157.65450515461362	30.81592856	121.56615343480519	30.81592856	155.76932749135085	30.81592856	134.77620223769907
30.85939432	105.62244294386488	30.85939432	129.93726963475336	30.85939432	77.99676033941813	30.85939432	106.1860072524587	30.85939432	122.76398062496594	30.85939432	115.26437802758664	30.85939432	62.17341271648172
30.90286008	124.71915294669321	30.90286008	86.3844561047851	30.90286008	111.31784849701233	30.90286008	109.72556464982426	30.90286008	105.96607312350682	30.90286008	106.76141687884592	30.90286008	119.57118791202072
30.94632584	159.81632009030378	30.94632584	124.83813372924914	30.94632584	61.642152876535135	30.94632584	102.2731165350715	30.94632584	104.17241363017968	30.94632584	139.2603144955974	30.94632584	100.96944904001418
30.9897916	55.91394291438496	30.9897916	122.29823761358847	30.9897916	100.96962193859525	30.9897916	151.8285983116666	30.9897916	88.3829824903529	30.9897916	141.7609410915211	30.9897916	61.36811766820017
31.03325736	96.01201995862547	31.03325736	140.76470010653128	31.03325736	71.30020335217722	31.03325736	158.39194162798321	31.03325736	84.59775747149399	31.03325736	120.26316668541767	31.03325736	103.76711572380725
31.07672312	105.11054976271356	31.07672312	90.23745097890486	31.07672312	37.63384399650403	31.07672312	139.96307415378487	31.07672312	84.8167139419835	31.07672312	136.76686113403775	31.07672312	46.166365517768895
31.12018888	109.20953086633796	31.12018888	140.71641722992052	31.12018888	65.97048997035034	31.12018888	123.54191975903905	31.12018888	61.03982469230107	31.12018888	140.27189417422414	31.12018888	56.56578976148728
31.16365464	86.30896180918708	31.16365464	107.2015231616794	31.16365464	32.31008659204252	31.16365464	121.12839836490548	31.16365464	94.2670600840371	31.16365464	122.77813545737081	31.16365464	67.96531158732239
31.2071204	65.40884113094933	31.2071204	141.69269045367827	31.2071204	65.65257840132125	31.2071204	101.72242592883504	31.2071204	88.49838796048573	31.2071204	120.28545458737429	31.2071204	80.36485456349317
31.25058616	109.50916737131331	31.25058616	119.18983804360022	31.25058616	55.9979091705174	31.25058616	119.32391459358132	31.25058616	42.73377357213906	31.25058616	124.79372115928348	31.25058616	47.764342718291914
31.29405192	91.6099390699674	31.29405192	65.6928821273147	31.29405192	54.346021898964125	31.29405192	98.93277235937512	31.29405192	84.97317971079758	31.29405192	99.30280479725118	31.29405192	31.163700549397504
31.33751768	77.71115476660029	31.33751768	115.20173624828448	31.33751768	57.696858831623274	31.33751768	122.5489033968488	31.33751768	73.2165666350644	31.33751768	118.81257519155409	31.33751768	33.56285305181507
31.38098344	98.81281300090026	31.38098344	155.71631123796095	31.38098344	86.05036145908542	31.38098344	134.1722078086177	31.38098344	61.46389201074055	31.38098344	153.32290213631134	31.38098344	45.96172572532657
31.4244492	96.91491231255594	31.4244492	148.2365152604877	31.4244492	56.40647051198192	31.4244492	118.80258173358834	31.4244492	105.71511098533085	31.4244492	133.83365556720312	31.4244492	44.36024459870521
31.46791496	93.01745124125583	31.46791496	163.76225370839228	31.46791496	69.76512599264987	31.46791496	151.4399173022548	31.46791496	78.97017623274735	31.46791496	112.34470560151752	31.46791496	61.75833625020448
31.51138072	106.12042832668834	31.51138072	201.2934294410049	31.51138072	76.12626714346715	31.51138072	148.0841026516	31.51138072	84.22903775959423	31.51138072	159.8559225714453	31.51138072	125.15592780848954
31.55484648	125.2238421085421	31.55484648	208.8299424715339	31.55484648	80.48983249900647	31.55484648	172.73502189529336	31.55484648	81.49164317338875	31.55484648	191.36717706808489	31.55484648	71.55294699734065
31.59831224	119.32769112650541	31.59831224	224.37169026508917	31.59831224	137.85575985623308	31.59831224	160.39255512369073	31.59831224	91.75793742924145	31.59831224	173.87833997287456	31.59831224	112.9493221216834
31.641778	162.43197392026693	31.641778	286.9185676641761	31.641778	82.22398629871913	31.641778	208.0565785081426	31.641778	110.02786305337361	31.641778	250.38928250066604	31.641778	118.34498210670415
31.68524376	164.536689029515	31.68524376	360.4704667247831	31.68524376	142.59444820781954	31.68524376	293.72696398806966	31.68524376	119.30136008351258	31.68524376	217.89987623301934	31.68524376	131.73985650157545
31.72870952	227.64183499393837	31.72870952	362.02727704420676	31.72870952	191.96708124777086	31.72870952	281.40357988191045	31.72870952	149.57836591988018	31.72870952	315.40999316034504	31.72870952	129.1338755073956
31.77217528	330.74741035322535	31.77217528	447.5888855226337	31.77217528	211.34182040294417	31.77217528	383.0862902016679	31.77217528	206.8588155636113	31.77217528	369.91950571473353	31.77217528	223.5269699790514
31.81564104	439.8534136470644	31.81564104	557.1551764972507	31.81564104	274.71859997411974	31.81564104	485.7749551446477	31.81564104	296.1426415869515	31.81564104	438.42828681302854	31.81564104	268.919071454089
31.8591068	718.9598434151442	31.8591068	666.7260318167507	31.8591068	413.0973535747618	31.8591068	552.469430884842	31.8591068	460.42977398424557	31.8591068	515.9362098880265	31.8591068	488.3101121592334
31.90257256	1220.066698197153	31.90257256	803.301330692321	31.90257256	781.4780141664089	31.90257256	730.1695696623365	31.90257256	758.7201403954547	31.90257256	693.4431489322487	31.90257256	724.7000250280834
31.94603832	1812.1739765327795	31.94603832	803.8809498317539	31.94603832	1160.860514040047	31.94603832	860.8752198429147	31.94603832	1376.0136660465519	31.94603832	783.9489785296064	31.94603832	1192.088743722532
31.98950408	2175.281676961712	31.98950408	720.4647635288536	31.98950408	1921.2447848459126	31.98950408	907.5862258286515	31.98950408	2098.31027371972	31.98950408	861.45357389731	31.98950408	1897.4762026411481
32.03296984	1948.3897980236393	32.03296984	673.0526435740292	32.03296984	2021.6307576065303	32.03296984	896.3024282963315	32.03296984	2277.6098838427583	32.03296984	795.956810918	32.03296984	2203.862336932216
32.0764356	1601.4983382582498	32.0764356	605.6444592840969	32.0764356	1757.0183627036752	32.0764356	770.0236638100187	32.0764356	1974.9124144294778	32.0764356	785.458566182122	32.0764356	2041.247082515154
32.11990136	1039.6072962052317	32.11990136	456.24007774069895	32.11990136	1254.4075299025865	32.11990136	692.7497654171029	32.11990136	1349.2177813330213	32.11990136	642.9587170200575	32.11990136	1508.6303760879673
32.16336712	623.7166704042738	32.16336712	409.8393634326755	32.16336712	782.798188383633	32.16336712	539.4805622012655	32.16336712	694.5258979776423	32.16336712	506.4571415421706	32.16336712	931.0121551523915
32.20683288	439.8264593950645	32.20683288	306.44217867329706	32.20683288	428.19026671251066	32.20683288	442.21587952089703	32.20683288	428.83667558222226	32.20683288	389.9537186723355	32.20683288	557.3923580111003
32.25029864	262.9366617172923	32.25029864	272.0483834512531	32.25029864	284.58369288867124	32.25029864	351.9555390090982	32.25029864	260.1500230410617	32.25029864	294.4483281851899	32.25029864	350.7709237975067
32.2937644	180.04727591064562	32.2937644	212.6578355796634	32.2937644	180.97839432855852	32.2937644	249.69935875249303	32.2937644	139.46584725170544	32.2937644	231.94085074524995	32.2937644	224.14779247669492
32.33723016	161.15830051481305	32.33723016	212.27039054706682	32.33723016	142.37429790844925	32.33723016	189.4471530528108	32.33723016	142.7840526977103	32.33723016	171.43116793904122	32.33723016	178.5229048714972
32.38069592	104.26973406948315	32.38069592	153.88590166643252	32.38069592	98.77132995327719	32.38069592	126.19873275471127	32.38069592	105.10454201488903	32.38069592	167.91916231048893	32.38069592	116.8962026578373
32.42416168	72.38157511434434	32.42416168	126.50422034338106	32.42416168	50.16941626271017	32.42416168	160.95390506697095	32.42416168	101.42721557407788	32.42416168	177.40471739956777	32.42416168	108.2676284001208
32.46762744	102.493822189085	32.46762744	95.12519556954493	32.46762744	85.56848209997423	32.46762744	111.71247377109921	32.46762744	75.75197177915982	32.46762744	159.88771777722653	32.46762744	68.6371255409903
32.5110932	83.6064738333938	32.5110932	57.748674637824195	32.5110932	65.96845226263412	32.5110932	143.47423931074536	32.5110932	80.07870703726223	32.5110932	97.36804907658737	32.5110932	72.00463843205935
32.55455896	74.71952858695914	32.55455896	74.37450275495638	32.55455896	43.369251030439216	32.55455896	105.23899855328	32.55455896	50.40731581836155	32.55455896	74.84559803206142	32.55455896	75.37011232646174
